"LOCATION","Country","VAR","Variable","ISIC4","ISIC4","SRC","Source","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.047,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.048,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.049,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.051,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.052,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.048,"B","Break"
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.049,,
"AUT","Austria","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.05,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.04,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.041,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.043,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.043,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.045,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.039,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.041,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.043,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.044,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.044,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.046,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.048,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.049,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.045,"B","Break"
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.048,,
"BEL","Belgium","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.047,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","CZK","Czech Koruna","6","Millions",,,0.318,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","CZK","Czech Koruna","6","Millions",,,0.342,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","CZK","Czech Koruna","6","Millions",,,0.349,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","CZK","Czech Koruna","6","Millions",,,0.376,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","CZK","Czech Koruna","6","Millions",,,0.368,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","CZK","Czech Koruna","6","Millions",,,0.369,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","CZK","Czech Koruna","6","Millions",,,0.353,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","CZK","Czech Koruna","6","Millions",,,0.358,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","CZK","Czech Koruna","6","Millions",,,0.371,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","CZK","Czech Koruna","6","Millions",,,0.378,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","CZK","Czech Koruna","6","Millions",,,0.389,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","CZK","Czech Koruna","6","Millions",,,0.397,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","CZK","Czech Koruna","6","Millions",,,0.433,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","CZK","Czech Koruna","6","Millions",,,0.467,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","CZK","Czech Koruna","6","Millions",,,0.5,,
"CZE","Czech Republic","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","CZK","Czech Koruna","6","Millions",,,0.494,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","DKK","Danish Krone","6","Millions",,,0.201,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","DKK","Danish Krone","6","Millions",,,0.201,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","DKK","Danish Krone","6","Millions",,,0.219,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","DKK","Danish Krone","6","Millions",,,0.262,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","DKK","Danish Krone","6","Millions",,,0.355,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","DKK","Danish Krone","6","Millions",,,0.369,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","DKK","Danish Krone","6","Millions",,,0.398,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","DKK","Danish Krone","6","Millions",,,0.412,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","DKK","Danish Krone","6","Millions",,,0.429,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","DKK","Danish Krone","6","Millions",,,0.428,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","DKK","Danish Krone","6","Millions",,,0.456,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","DKK","Danish Krone","6","Millions",,,0.391,"B","Break"
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","DKK","Danish Krone","6","Millions",,,0.377,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","DKK","Danish Krone","6","Millions",,,0.377,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","DKK","Danish Krone","6","Millions",,,0.392,,
"DNK","Denmark","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","DKK","Danish Krone","6","Millions",,,0.388,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.038,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.036,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.033,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.036,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.035,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.036,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.035,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.036,,
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.036,"B","Break"
"FIN","Finland","VAPE","Labour productivity, national currency","77_82","Administrative and support service activities","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.036,,
