"LOCATION","Country","IND","Variable","SEC","ISIC4","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,2811,,
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,2876,,
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,2841,,
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,2635,,
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,2777,,
"SWE","Sweden","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,2933,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,2299,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,2496,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,2577,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,2277,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,2494,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,2489,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,2477,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,2565,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,2541,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,2541,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,2599,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,2572,,
"SWE","Sweden","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,2646,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,3320,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,3508,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,3569,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,3100,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,6133,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,4065,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,3989,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,3815,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,4121,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,4037,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,3759,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,3894,,
"SWE","Sweden","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,4132,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,8376,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,9458,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,9126,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,8200,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,14615,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,11536,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,10508,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,10260,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,11217,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,10886,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,10176,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,10840,,
"SWE","Sweden","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,11490,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,21230,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,24655,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,20120,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,17565,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,19880,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,19370,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,20930,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,23275,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,23730,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,26530,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,25980,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,46430,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,60820,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,29985,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,24850,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,26325,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,23125,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,26485,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,32450,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,32900,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,50895,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","77_82","Administrative and support service activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,41370,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,2951,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,2128,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,2166,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,1682,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,1716,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,1456,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,1259,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,1050,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,1337,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,1521,,
"HRV","Croatia","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,1644,,
"HRV","Croatia","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,3041,,
"HRV","Croatia","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,2415,,
"HRV","Croatia","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,2375,,
"HRV","Croatia","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,1829,,
